order_id,customer_id,amount,order_date
2684,2,348.08,2026-01-24
2685,5,237.15,2026-01-24
2686,15,54.32,2026-01-24
2687,17,65.45,2026-01-24
2688,19,469.54,2026-01-24
2689,18,76.3,2026-01-24
2690,14,168.5,2026-01-24
2691,1,97.65,2026-01-24
2692,19,449.34,2026-01-24
2693,7,442.45,2026-01-24
2694,3,132.54,2026-01-24
2695,6,362.0,2026-01-24
2696,4,54.68,2026-01-24
2697,15,320.7,2026-01-24
2698,3,266.67,2026-01-24
2699,13,366.17,2026-01-24
2700,17,309.92,2026-01-24
2701,6,195.55,2026-01-24
2702,13,31.51,2026-01-24
2703,6,457.0,2026-01-24
2704,19,436.94,2026-01-24
2705,5,89.44,2026-01-24
2706,5,97.64,2026-01-24
2707,2,215.6,2026-01-24
2708,10,367.78,2026-01-24
2709,15,151.5,2026-01-24
2710,6,67.6,2026-01-24
2711,5,480.61,2026-01-24
2712,1,315.05,2026-01-24
2713,9,15.98,2026-01-24
2714,16,429.15,2026-01-24
2715,18,405.65,2026-01-24
2716,20,442.52,2026-01-24
2717,8,116.27,2026-01-24
2718,16,232.33,2026-01-24
2719,15,48.91,2026-01-24
2720,20,13.22,2026-01-24
2721,18,146.28,2026-01-24
2722,18,411.86,2026-01-24
2723,7,33.97,2026-01-24
2724,5,36.98,2026-01-24
2725,12,27.99,2026-01-24
2726,2,336.83,2026-01-24
2727,20,156.24,2026-01-24
2728,3,34.03,2026-01-24
2729,14,496.93,2026-01-24
2730,6,339.32,2026-01-24
2731,20,333.85,2026-01-24
2732,20,290.42,2026-01-24
2733,18,96.94,2026-01-24
2734,15,377.17,2026-01-24
2735,12,466.43,2026-01-24
2736,3,386.57,2026-01-24
2737,11,190.6,2026-01-24
2738,13,411.93,2026-01-24
2739,14,423.22,2026-01-24
2740,3,153.49,2026-01-24
2741,5,69.79,2026-01-24
2742,9,171.31,2026-01-24
2743,14,267.08,2026-01-24
2744,7,309.91,2026-01-24
2745,4,289.97,2026-01-24
2746,17,493.72,2026-01-24
2747,16,364.8,2026-01-24
2748,20,467.61,2026-01-24
2749,10,219.26,2026-01-24
2750,11,137.23,2026-01-24
2751,19,497.56,2026-01-24
2752,12,464.28,2026-01-24
2753,17,367.3,2026-01-25
2754,16,251.33,2026-01-25
2755,6,443.0,2026-01-25
2756,8,357.21,2026-01-25
2757,7,10.77,2026-01-25
2758,1,237.79,2026-01-25
2759,4,371.36,2026-01-25
2760,7,401.79,2026-01-25
2761,14,212.88,2026-01-25
2762,11,181.33,2026-01-25
2763,7,15.54,2026-01-25
2764,7,348.11,2026-01-25
2765,9,397.2,2026-01-25
2766,10,157.14,2026-01-25
2767,18,168.72,2026-01-25
2768,1,65.78,2026-01-25
2769,11,177.27,2026-01-25
2770,19,311.84,2026-01-25
2771,1,417.7,2026-01-25
2772,7,171.95,2026-01-25
2773,11,461.92,2026-01-25
2774,16,458.92,2026-01-25
2775,2,326.37,2026-01-25
2776,16,86.14,2026-01-25
2777,15,447.11,2026-01-25
2778,18,449.01,2026-01-25
2779,15,394.15,2026-01-25
2780,14,464.62,2026-01-25
2781,2,419.2,2026-01-25
2782,10,286.82,2026-01-25
2783,11,282.04,2026-01-25
2784,1,112.05,2026-01-25
2785,11,401.77,2026-01-25
2786,12,42.44,2026-01-25
2787,5,147.43,2026-01-25
2788,1,176.18,2026-01-25
2789,13,316.99,2026-01-25
2790,6,289.78,2026-01-25
2791,13,101.82,2026-01-25
2792,4,433.65,2026-01-25
2793,10,355.58,2026-01-25
2794,11,357.82,2026-01-25
2795,9,212.8,2026-01-25
2796,16,439.75,2026-01-25
2797,12,231.43,2026-01-25
2798,10,115.91,2026-01-25
2799,10,95.76,2026-01-25
2800,12,394.62,2026-01-25
2801,7,457.54,2026-01-25
2802,15,257.94,2026-01-25
2803,16,453.43,2026-01-25
2804,5,103.2,2026-01-25
2805,16,368.9,2026-01-25
2806,17,162.08,2026-01-25
2807,11,80.21,2026-01-25
2808,4,412.85,2026-01-25
2809,17,341.59,2026-01-25
2810,5,110.54,2026-01-25
2811,2,235.09,2026-01-25
2812,17,66.76,2026-01-25
2813,10,466.85,2026-01-25
2814,20,437.22,2026-01-25
2815,11,238.77,2026-01-25
2816,2,60.52,2026-01-25
2817,10,21.02,2026-01-25
2818,10,323.04,2026-01-25
2819,7,167.23,2026-01-25
2820,7,150.42,2026-01-25
2821,18,166.38,2026-01-25
2822,15,338.85,2026-01-25
2823,9,83.17,2026-01-25
2824,9,66.09,2026-01-25
2825,20,284.22,2026-01-25
2826,4,111.22,2026-01-25
2827,12,279.19,2026-01-25
2828,9,79.36,2026-01-25
2829,10,291.3,2026-01-25
2830,6,44.91,2026-01-25
2831,20,447.2,2026-01-25
2832,18,227.39,2026-01-25
2833,5,24.21,2026-01-25
2834,2,61.9,2026-01-25
2835,2,52.2,2026-01-25
2836,13,97.7,2026-01-25
2837,20,446.73,2026-01-25
2838,15,311.99,2026-01-25
2839,10,172.84,2026-01-25
2840,7,359.32,2026-01-25
2841,18,48.49,2026-01-25
2842,15,288.22,2026-01-25
2843,3,408.3,2026-01-25
2844,15,57.66,2026-01-25
2845,10,345.39,2026-01-25
2846,15,240.57,2026-01-25
2847,8,80.42,2026-01-25
2848,20,136.45,2026-01-25
2849,12,202.12,2026-01-25
2850,11,396.5,2026-01-25
2851,11,232.11,2026-01-25
2852,1,42.03,2026-01-25
2853,4,182.21,2026-01-25
2854,15,424.43,2026-01-25
2855,10,386.29,2026-01-25
2856,20,291.59,2026-01-25
2857,17,60.44,2026-01-25
2858,4,169.68,2026-01-25
2859,3,398.29,2026-01-25
2860,18,235.88,2026-01-25
2861,19,212.59,2026-01-25
2862,20,129.41,2026-01-25
2863,6,487.21,2026-01-25
2864,13,42.37,2026-01-25
2865,7,408.82,2026-01-25
2866,19,221.26,2026-01-25
2867,14,287.93,2026-01-25
2868,11,276.82,2026-01-25
2869,8,94.81,2026-01-25
2870,3,372.29,2026-01-25
2871,19,420.01,2026-01-25
2872,4,300.16,2026-01-25
2873,15,169.44,2026-01-25
2874,4,412.79,2026-01-25
2875,6,160.94,2026-01-25
2876,13,44.11,2026-01-25
2877,4,345.9,2026-01-25
2878,20,387.96,2026-01-25
2879,13,170.43,2026-01-25
2880,2,54.36,2026-01-25
2881,5,444.76,2026-01-25
2882,1,380.97,2026-01-25
2883,5,231.96,2026-01-25
2884,10,201.09,2026-01-25
2885,19,229.11,2026-01-25
2886,7,343.94,2026-01-25
2887,11,156.87,2026-01-25
2888,10,460.07,2026-01-25
2889,14,361.72,2026-01-25
2890,12,495.24,2026-01-25
2891,19,13.98,2026-01-25
2892,17,208.06,2026-01-25
2893,5,427.73,2026-01-25
2894,2,190.92,2026-01-25
2895,18,484.27,2026-01-25
2896,18,412.17,2026-01-26
2897,12,63.75,2026-01-26
2898,10,434.18,2026-01-26
2899,8,221.54,2026-01-26
2900,19,203.19,2026-01-26
2901,11,358.77,2026-01-26
2902,13,196.97,2026-01-26
2903,18,113.5,2026-01-26
2904,6,242.69,2026-01-26
2905,7,282.16,2026-01-26
2906,12,421.58,2026-01-26
2907,5,151.35,2026-01-26
2908,5,75.8,2026-01-26
2909,3,327.71,2026-01-26
2910,5,363.46,2026-01-26
2911,16,332.38,2026-01-26
2912,5,51.49,2026-01-26
2913,14,431.47,2026-01-26
2914,20,465.85,2026-01-26
2915,20,98.1,2026-01-26
2916,17,217.82,2026-01-26
2917,15,198.51,2026-01-26
2918,8,101.04,2026-01-26
2919,20,13.64,2026-01-26
2920,16,424.93,2026-01-26
2921,8,358.94,2026-01-26
2922,9,211.31,2026-01-26
2923,18,292.41,2026-01-26
2924,2,489.33,2026-01-26
2925,19,246.8,2026-01-26
2926,12,65.45,2026-01-26
2927,16,481.25,2026-01-26
2928,3,79.62,2026-01-26
2929,17,491.95,2026-01-26
2930,9,237.82,2026-01-26
2931,3,266.44,2026-01-26
2932,20,53.34,2026-01-26
2933,16,319.02,2026-01-26
2934,3,345.2,2026-01-26
2935,18,401.07,2026-01-26
2936,10,310.39,2026-01-26
2937,11,272.17,2026-01-26
2938,1,239.75,2026-01-26
2939,17,453.97,2026-01-26
2940,19,369.57,2026-01-26
2941,14,182.93,2026-01-26
2942,10,151.71,2026-01-26
2943,2,350.58,2026-01-26
2944,20,377.22,2026-01-26
2945,19,137.62,2026-01-26
2946,16,293.29,2026-01-26
2947,19,35.29,2026-01-26
2948,10,406.36,2026-01-26
2949,20,23.38,2026-01-26
2950,16,50.43,2026-01-26
2951,17,47.66,2026-01-26
2952,9,133.5,2026-01-26
2953,20,147.68,2026-01-26
2954,9,16.96,2026-01-26
2955,4,305.87,2026-01-26
2956,19,372.09,2026-01-26
2957,15,191.19,2026-01-26
2958,6,138.01,2026-01-26
2959,8,247.61,2026-01-26
2960,17,432.39,2026-01-26
2961,11,492.2,2026-01-26
2962,5,301.82,2026-01-26
2963,5,420.43,2026-01-26
2964,14,387.48,2026-01-26
2965,8,333.73,2026-01-26
2966,6,113.32,2026-01-26
2967,12,36.62,2026-01-26
2968,9,380.19,2026-01-26
2969,4,35.74,2026-01-26
2970,15,205.38,2026-01-26
2971,10,243.37,2026-01-26
2972,18,124.49,2026-01-26
2973,13,242.55,2026-01-26
2974,5,269.92,2026-01-26
2975,14,15.81,2026-01-26
2976,13,342.46,2026-01-27
2977,17,344.61,2026-01-27
2978,2,57.71,2026-01-27
2979,18,322.34,2026-01-27
2980,14,309.14,2026-01-27
2981,9,174.13,2026-01-27
2982,9,403.14,2026-01-27
2983,9,330.63,2026-01-27
2984,13,235.94,2026-01-27
2985,8,369.81,2026-01-27
2986,19,387.54,2026-01-27
2987,17,175.33,2026-01-27
2988,6,163.5,2026-01-27
2989,1,339.67,2026-01-27
2990,3,15.86,2026-01-27
2991,4,267.38,2026-01-27
2992,15,182.24,2026-01-27
2993,10,133.43,2026-01-27
2994,2,21.61,2026-01-27
2995,3,37.87,2026-01-27
2996,20,331.74,2026-01-27
2997,7,475.74,2026-01-27
2998,4,356.96,2026-01-27
2999,4,52.33,2026-01-27
3000,20,73.65,2026-01-27
3001,19,403.57,2026-01-27
3002,6,449.04,2026-01-27
3003,6,134.13,2026-01-27
3004,15,333.63,2026-01-27
3005,3,323.0,2026-01-27
3006,9,386.99,2026-01-27
3007,11,136.09,2026-01-27
3008,3,145.87,2026-01-27
3009,2,197.57,2026-01-27
3010,11,498.02,2026-01-27
3011,9,478.25,2026-01-27
3012,9,97.19,2026-01-27
3013,3,250.94,2026-01-27
3014,7,309.05,2026-01-27
3015,6,326.29,2026-01-27
3016,4,80.5,2026-01-27
3017,14,117.01,2026-01-27
3018,4,457.18,2026-01-27
3019,9,60.61,2026-01-27
3020,3,44.5,2026-01-27
3021,9,390.85,2026-01-27
3022,1,449.29,2026-01-27
3023,5,329.9,2026-01-27
3024,1,467.12,2026-01-27
3025,13,140.55,2026-01-27
3026,11,453.26,2026-01-27
3027,19,11.81,2026-01-27
3028,16,244.29,2026-01-27
3029,13,423.58,2026-01-27
3030,3,274.66,2026-01-27
3031,1,198.37,2026-01-27
3032,16,69.39,2026-01-27
3033,18,468.17,2026-01-27
3034,12,173.39,2026-01-27
3035,10,206.3,2026-01-27
3036,3,189.02,2026-01-27
3037,11,49.42,2026-01-27
3038,15,382.62,2026-01-27
3039,10,327.42,2026-01-27
3040,6,281.69,2026-01-27
3041,13,333.76,2026-01-27
3042,10,350.98,2026-01-27
3043,4,319.0,2026-01-27
3044,12,248.39,2026-01-27
3045,15,370.31,2026-01-27
3046,5,27.49,2026-01-27
3047,1,362.67,2026-01-27
3048,19,126.86,2026-01-27
3049,13,40.87,2026-01-27
3050,18,325.27,2026-01-27
3051,16,271.63,2026-01-27
3052,15,483.62,2026-01-27
3053,1,28.15,2026-01-27
3054,2,175.48,2026-01-27
3055,2,208.7,2026-01-27
3056,7,405.48,2026-01-27
3057,17,234.6,2026-01-27
3058,18,82.99,2026-01-27
3059,19,124.16,2026-01-27
3060,3,28.07,2026-01-27
3061,5,249.56,2026-01-27
3062,1,240.9,2026-01-27
3063,20,32.44,2026-01-27
3064,5,17.04,2026-01-27
3065,2,453.28,2026-01-27
3066,4,233.53,2026-01-27
3067,6,419.32,2026-01-27
3068,3,410.72,2026-01-27
3069,4,65.95,2026-01-27
3070,20,401.6,2026-01-27
3071,8,40.92,2026-01-27
3072,7,218.84,2026-01-27
3073,13,168.88,2026-01-27
3074,19,277.48,2026-01-27
3075,11,419.85,2026-01-27
3076,7,384.47,2026-01-27
3077,19,94.99,2026-01-27
3078,3,69.17,2026-01-27
3079,5,381.2,2026-01-27
3080,6,351.18,2026-01-27
3081,18,90.85,2026-01-27
3082,8,463.58,2026-01-27
3083,2,75.35,2026-01-27
3084,20,194.3,2026-01-27
3085,6,17.66,2026-01-27
3086,16,49.55,2026-01-27
3087,1,97.91,2026-01-27
3088,3,356.3,2026-01-27
3089,19,444.59,2026-01-27
3090,14,349.82,2026-01-27
3091,16,349.26,2026-01-27
3092,7,80.11,2026-01-27
3093,9,266.31,2026-01-27
3094,14,127.23,2026-01-27
3095,6,309.16,2026-01-27
3096,2,302.17,2026-01-27
3097,16,309.9,2026-01-27
3098,3,317.32,2026-01-27
3099,10,180.45,2026-01-27
3100,1,283.28,2026-01-27
3101,7,67.58,2026-01-27
3102,17,488.63,2026-01-27
3103,20,187.33,2026-01-27
3104,18,258.69,2026-01-27
3105,15,387.46,2026-01-27
3106,7,145.45,2026-01-27
3107,7,65.21,2026-01-27
3108,5,345.77,2026-01-27
3109,16,253.78,2026-01-27
3110,6,338.37,2026-01-27
3111,2,36.47,2026-01-27
3112,12,149.68,2026-01-27
3113,9,173.8,2026-01-28
3114,15,31.23,2026-01-28
3115,2,463.18,2026-01-28
3116,6,87.44,2026-01-28
3117,1,247.68,2026-01-28
3118,4,44.72,2026-01-28
3119,8,363.49,2026-01-28
3120,19,294.08,2026-01-28
3121,14,107.39,2026-01-28
3122,11,122.73,2026-01-28
3123,4,169.8,2026-01-28
3124,4,126.19,2026-01-28
3125,14,436.24,2026-01-28
3126,13,446.77,2026-01-28
3127,3,240.79,2026-01-28
3128,16,36.63,2026-01-28
3129,14,81.02,2026-01-28
3130,20,232.95,2026-01-28
3131,13,193.01,2026-01-28
3132,15,362.71,2026-01-28
3133,12,488.02,2026-01-28
3134,7,174.59,2026-01-28
3135,2,349.18,2026-01-28
3136,2,147.5,2026-01-28
3137,4,427.31,2026-01-28
3138,15,214.93,2026-01-28
3139,11,117.73,2026-01-28
3140,10,305.78,2026-01-28
3141,20,453.73,2026-01-28
3142,19,485.37,2026-01-28
3143,8,52.37,2026-01-28
3144,17,249.71,2026-01-28
3145,7,299.87,2026-01-28
3146,15,146.79,2026-01-28
3147,14,370.73,2026-01-28
3148,8,131.44,2026-01-28
3149,14,293.94,2026-01-28
3150,19,473.66,2026-01-28
3151,19,450.14,2026-01-28
3152,14,490.29,2026-01-28
3153,2,495.72,2026-01-28
3154,17,26.47,2026-01-28
3155,17,203.22,2026-01-28
3156,4,231.7,2026-01-28
3157,8,50.71,2026-01-28
3158,1,349.65,2026-01-28
3159,14,475.47,2026-01-28
3160,5,185.62,2026-01-28
3161,8,327.34,2026-01-28
3162,3,17.81,2026-01-28
3163,10,89.28,2026-01-28
3164,15,430.38,2026-01-28
3165,19,21.96,2026-01-28
3166,15,237.24,2026-01-28
3167,5,438.36,2026-01-28
3168,13,100.62,2026-01-28
3169,12,317.14,2026-01-28
3170,1,431.59,2026-01-28
3171,3,198.59,2026-01-28
3172,11,270.15,2026-01-28
3173,10,218.69,2026-01-28
3174,9,352.05,2026-01-28
3175,20,275.79,2026-01-28
3176,7,395.97,2026-01-28
3177,3,314.02,2026-01-28
3178,11,370.52,2026-01-28
3179,2,262.22,2026-01-28
3180,12,445.11,2026-01-28
3181,4,197.65,2026-01-28
3182,15,313.38,2026-01-28
3183,12,189.55,2026-01-28
3184,18,355.39,2026-01-28
3185,18,357.58,2026-01-28
3186,7,77.82,2026-01-28
3187,11,126.93,2026-01-28
3188,4,328.03,2026-01-28
3189,19,436.85,2026-01-28
3190,7,379.06,2026-01-28
3191,8,167.03,2026-01-28
3192,9,256.75,2026-01-28
3193,14,145.8,2026-01-28
3194,3,192.68,2026-01-28
3195,15,248.25,2026-01-28
3196,17,416.48,2026-01-28
3197,16,357.81,2026-01-28
3198,18,450.73,2026-01-28
3199,15,314.27,2026-01-28
3200,3,102.29,2026-01-28
3201,15,52.78,2026-01-28
3202,13,449.99,2026-01-28
3203,10,479.55,2026-01-28
3204,3,63.59,2026-01-28
3205,9,64.89,2026-01-28
3206,5,253.2,2026-01-28
3207,7,265.14,2026-01-28
3208,1,153.65,2026-01-28
3209,18,466.54,2026-01-28
3210,16,179.88,2026-01-28
3211,15,371.48,2026-01-28
3212,1,152.84,2026-01-28
3213,3,20.8,2026-01-28
3214,8,419.12,2026-01-28
3215,17,325.89,2026-01-28
3216,14,293.57,2026-01-28
3217,11,248.21,2026-01-28
3218,17,422.53,2026-01-28
3219,15,234.42,2026-01-28
3220,19,74.66,2026-01-28
3221,10,94.15,2026-01-28
3222,9,121.12,2026-01-28
3223,12,485.65,2026-01-28
3224,2,82.69,2026-01-28
3225,10,233.4,2026-01-28
3226,6,313.13,2026-01-28
3227,6,358.79,2026-01-28
3228,10,99.32,2026-01-28
3229,6,421.27,2026-01-28
3230,5,89.01,2026-01-28
3231,4,30.16,2026-01-28
3232,11,291.52,2026-01-28
3233,15,137.6,2026-01-28
3234,6,110.53,2026-01-28
3235,2,336.12,2026-01-28
3236,12,82.49,2026-01-28
3237,15,274.53,2026-01-28
3238,6,271.49,2026-01-28
3239,4,461.01,2026-01-28
3240,13,466.22,2026-01-28
3241,5,474.42,2026-01-28
3242,11,86.47,2026-01-28
3243,18,488.04,2026-01-28
3244,11,327.15,2026-01-28
3245,10,242.22,2026-01-28
3246,10,485.11,2026-01-28
3247,19,336.77,2026-01-28
3248,11,347.68,2026-01-29
3249,16,451.09,2026-01-29
3250,5,342.22,2026-01-29
3251,4,160.96,2026-01-29
3252,13,312.59,2026-01-29
3253,8,228.53,2026-01-29
3254,3,169.92,2026-01-29
3255,20,324.24,2026-01-29
3256,19,267.95,2026-01-29
3257,9,105.9,2026-01-29
3258,3,273.82,2026-01-29
3259,15,341.76,2026-01-29
3260,3,488.16,2026-01-29
3261,13,105.28,2026-01-29
3262,11,305.55,2026-01-29
3263,17,472.27,2026-01-29
3264,12,204.8,2026-01-29
3265,14,191.12,2026-01-29
3266,12,15.97,2026-01-29
3267,12,182.16,2026-01-29
3268,15,438.41,2026-01-29
3269,3,115.69,2026-01-29
3270,15,373.35,2026-01-29
3271,14,403.81,2026-01-29
3272,10,90.26,2026-01-29
3273,14,367.02,2026-01-29
3274,14,78.39,2026-01-29
3275,19,302.99,2026-01-29
3276,5,111.81,2026-01-29
3277,16,494.31,2026-01-29
3278,17,493.45,2026-01-29
3279,3,467.24,2026-01-29
3280,19,380.5,2026-01-29
3281,3,13.24,2026-01-29
3282,9,213.11,2026-01-29
3283,18,236.44,2026-01-29
3284,19,380.07,2026-01-29
3285,5,107.64,2026-01-29
3286,13,151.84,2026-01-29
3287,16,30.69,2026-01-29
3288,10,418.95,2026-01-29
3289,10,252.11,2026-01-29
3290,15,120.01,2026-01-29
3291,1,85.47,2026-01-29
3292,10,478.45,2026-01-29
3293,16,70.85,2026-01-29
3294,10,214.41,2026-01-29
3295,16,454.33,2026-01-29
3296,8,23.94,2026-01-29
3297,9,251.59,2026-01-29
3298,3,303.46,2026-01-29
3299,12,294.72,2026-01-29
3300,19,223.67,2026-01-29
3301,9,317.72,2026-01-29
3302,16,487.39,2026-01-29
3303,4,192.87,2026-01-29
3304,19,18.6,2026-01-29
3305,9,89.8,2026-01-29
3306,2,81.61,2026-01-29
3307,15,440.38,2026-01-29
3308,5,185.12,2026-01-29
3309,2,143.61,2026-01-29
3310,14,321.76,2026-01-29
3311,12,33.87,2026-01-29
3312,10,269.51,2026-01-29
3313,3,261.79,2026-01-29
3314,6,384.7,2026-01-29
3315,20,378.79,2026-01-29
3316,18,168.08,2026-01-29
3317,11,415.14,2026-01-29
3318,10,143.01,2026-01-29
3319,12,56.96,2026-01-29
3320,19,182.3,2026-01-29
3321,5,16.32,2026-01-29
3322,17,147.89,2026-01-29
3323,16,211.88,2026-01-29
3324,6,60.18,2026-01-29
3325,5,256.66,2026-01-29
3326,7,399.6,2026-01-29
3327,18,310.58,2026-01-29
3328,17,424.57,2026-01-29
3329,18,354.11,2026-01-29
3330,4,214.5,2026-01-29
3331,3,67.12,2026-01-29
3332,5,462.47,2026-01-29
3333,16,180.62,2026-01-29
3334,12,78.12,2026-01-29
3335,15,445.97,2026-01-29
3336,20,266.33,2026-01-29
3337,11,94.38,2026-01-29
3338,10,24.09,2026-01-29
3339,4,118.96,2026-01-29
3340,5,347.14,2026-01-29
3341,10,71.42,2026-01-29
3342,5,490.74,2026-01-29
3343,14,348.5,2026-01-29
3344,4,48.09,2026-01-29
3345,16,381.09,2026-01-29
3346,2,106.21,2026-01-29
3347,2,398.6,2026-01-29
3348,17,300.66,2026-01-29
3349,16,68.27,2026-01-29
3350,9,31.21,2026-01-29
3351,10,337.12,2026-01-29
3352,4,393.36,2026-01-29
3353,20,110.65,2026-01-29
3354,7,100.54,2026-01-29
3355,12,24.34,2026-01-29
3356,5,424.47,2026-01-29
3357,9,474.91,2026-01-29
3358,12,182.58,2026-01-29
3359,17,392.59,2026-01-29
3360,20,128.49,2026-01-29
3361,19,43.49,2026-01-29
3362,19,383.99,2026-01-29
3363,17,116.33,2026-01-29
3364,7,482.49,2026-01-29
3365,6,451.81,2026-01-29
3366,18,12.12,2026-01-29
3367,4,462.87,2026-01-29
3368,17,427.14,2026-01-29
3369,16,189.57,2026-01-29
3370,19,100.71,2026-01-29
3371,4,98.62,2026-01-29
3372,12,490.84,2026-01-29
3373,14,114.99,2026-01-29
3374,8,209.71,2026-01-29
3375,11,70.57,2026-01-29
3376,4,264.67,2026-01-29
3377,16,383.51,2026-01-29
3378,10,282.99,2026-01-29
3379,2,50.3,2026-01-29
3380,16,66.7,2026-01-29
3381,10,233.9,2026-01-29
3382,10,346.65,2026-01-29
3383,15,120.68,2026-01-29
3384,10,492.63,2026-01-30
3385,14,102.5,2026-01-30
3386,3,448.43,2026-01-30
3387,16,470.15,2026-01-30
3388,12,97.86,2026-01-30
3389,16,339.33,2026-01-30
3390,13,224.65,2026-01-30
3391,3,68.42,2026-01-30
3392,13,206.31,2026-01-30
3393,19,489.01,2026-01-30
3394,6,41.71,2026-01-30
3395,7,175.93,2026-01-30
3396,20,423.57,2026-01-30
3397,13,70.15,2026-01-30
3398,14,365.35,2026-01-30
3399,9,384.76,2026-01-30
3400,19,300.89,2026-01-30
3401,13,184.49,2026-01-30
3402,20,475.57,2026-01-30
3403,16,260.59,2026-01-30
3404,5,386.32,2026-01-30
3405,4,69.87,2026-01-30
3406,16,253.66,2026-01-30
3407,5,24.56,2026-01-30
3408,2,416.85,2026-01-30
3409,16,342.27,2026-01-30
3410,6,197.49,2026-01-30
3411,11,84.84,2026-01-30
3412,20,315.38,2026-01-30
3413,3,333.93,2026-01-30
3414,17,386.11,2026-01-30
3415,15,108.95,2026-01-30
3416,16,250.22,2026-01-30
3417,9,275.79,2026-01-30
3418,18,277.84,2026-01-30
3419,2,495.45,2026-01-30
3420,4,197.98,2026-01-30
3421,11,427.91,2026-01-30
3422,15,235.23,2026-01-30
3423,2,96.67,2026-01-30
3424,10,443.5,2026-01-30
3425,6,250.83,2026-01-30
3426,5,163.11,2026-01-30
3427,13,248.85,2026-01-30
3428,4,288.74,2026-01-30
3429,16,333.44,2026-01-30
3430,18,290.38,2026-01-30
3431,16,285.51,2026-01-30
3432,6,258.28,2026-01-30
3433,13,139.06,2026-01-30
3434,19,485.73,2026-01-30
3435,20,341.48,2026-01-30
3436,10,167.04,2026-01-30
3437,1,299.33,2026-01-30
3438,5,420.1,2026-01-30
3439,12,406.68,2026-01-30
3440,19,23.18,2026-01-30
3441,11,196.48,2026-01-30
3442,14,179.12,2026-01-30
3443,12,211.85,2026-01-30
3444,2,334.01,2026-01-30
3445,8,124.96,2026-01-30
3446,10,300.34,2026-01-30
3447,3,435.78,2026-01-30
3448,4,175.42,2026-01-30
3449,1,273.82,2026-01-30
3450,2,235.85,2026-01-30
3451,14,288.34,2026-01-30
3452,14,140.64,2026-01-30
3453,16,298.11,2026-01-30
3454,11,195.09,2026-01-30
3455,13,167.99,2026-01-30
3456,4,406.08,2026-01-30
3457,4,348.52,2026-01-30
3458,7,174.62,2026-01-30
3459,17,407.61,2026-01-30
3460,11,91.65,2026-01-30
3461,10,188.03,2026-01-30
3462,14,108.86,2026-01-30
3463,3,421.79,2026-01-30
3464,18,114.9,2026-01-30
3465,9,33.29,2026-01-30
3466,19,206.99,2026-01-30
3467,8,316.04,2026-01-30
3468,3,361.68,2026-01-30
3469,19,56.42,2026-01-30
3470,11,143.95,2026-01-30
3471,19,402.58,2026-01-30
3472,16,219.28,2026-01-30
3473,12,399.87,2026-01-30
3474,10,257.27,2026-01-30
3475,10,222.13,2026-01-30
3476,18,163.54,2026-01-30
3477,14,207.13,2026-01-30
3478,20,262.53,2026-01-30
3479,18,98.49,2026-01-30
3480,1,317.64,2026-01-30
3481,17,432.73,2026-01-30
3482,19,254.61,2026-01-30
3483,15,141.29,2026-01-30
3484,18,406.38,2026-01-30
3485,14,467.97,2026-01-30
3486,2,265.91,2026-01-30
3487,12,236.62,2026-01-30
3488,8,83.73,2026-01-30
3489,10,423.62,2026-01-30
3490,14,166.14,2026-01-30
3491,3,320.62,2026-01-30
3492,14,140.8,2026-01-30
3493,10,326.56,2026-01-30
3494,9,346.56,2026-01-30
3495,8,208.87,2026-01-30
3496,4,83.48,2026-01-30
3497,1,130.34,2026-01-30
3498,10,237.44,2026-01-30
3499,18,495.73,2026-01-30
3500,14,326.99,2026-01-30
3501,2,108.98,2026-01-30
3502,9,76.85,2026-01-30
3503,9,396.94,2026-01-30
3504,9,332.75,2026-01-30
3505,6,325.7,2026-01-30
3506,2,482.26,2026-01-30
3507,16,393.29,2026-01-30
3508,2,431.2,2026-01-30
3509,3,163.81,2026-01-30
3510,10,434.91,2026-01-30
3511,14,449.42,2026-01-30
3512,3,204.48,2026-01-30
3513,5,125.66,2026-01-30
3514,19,369.9,2026-01-30
3515,4,265.76,2026-01-30
